Family,Subfamily,Tribe,Genus,animal,type,caste.number,caste.number.ref,colony.size,colony.size.ref,queen.mating.frequency.original,queen.number.continuous,queen.number.binary,Inherent_Constraints_Scale,Conditional_Constraints_Scale,Constraints_Confidence,Constraints_Scale_Notes,Ref.2,Supercolonial.Helantera.review_no.stringent.nonstringent,social.parasite.Antwiki_no.yes,clonal,hybridisation,Taxonomic_info.Antcat.registered_undescribed.species_Antcat.unregistered_incertae.sedis._subspecies
Apidae,Bombinae,Bombini,Bombus,Bombus_agrorum,bee,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,0,0,0,0,0
Apidae,Bombinae,Bombini,Bombus (pyrobombus_ardens),Bombus_ardens,bee,1,NA,34.5,"Cueva del Castillo et al., 2015; Jaffe et al., 2014",1,NA,0,NA,NA,NA,,NA,0,0,0,0,0
Apidae,Bombinae,Bombini,Bombus,Bombus_atratus,bee,1,NA,54.3,"Cueva del Castillo et al., 2015",NA,NA,NA,NA,NA,NA,,NA,0,0,0,0,0
Apidae,Bombinae,Bombini,Bombus,Bombus_auricomus,bee,1,NA,35,"Jaffe et al., 2014",1,1,0,NA,NA,NA,,NA,0,0,0,0,0
Apidae,Bombinae,Bombini,Bombus,Bombus_bifarius,bee,1,NA,NA,NA,NA,1,0,NA,NA,NA,,NA,0,0,0,0,0
Apidae,Bombinae,Bombini,Bombus,Bombus_bimaculatus,bee,1,NA,35,"Rodriguez-Serrano et al., 2012; Michner, 1974",1.05,1,0,NA,NA,NA,,NA,0,0,0,0,0
Apidae,Bombinae,Bombini,Bombus,Bombus_brasiliensis,bee,1,NA,42,"Cueva del Castillo et al., 2015",NA,NA,NA,NA,NA,NA,,NA,0,0,0,0,0
Apidae,Bombinae,Bombini,Bombus,Bombus_californicus,bee,1,NA,NA,NA,NA,1,0,NA,NA,NA,,NA,0,0,0,0,0
Apidae,Bombinae,Bombini,Bombus,Bombus_citrinus,bee,1,NA,50,"Jaffe et al., 2014",1.76,1,0,NA,NA,NA,,NA,0,0,0,0,0
Apidae,Bombinae,Bombini,Bombus,Bombus_diversus,bee,1,NA,271.5,"Cueva del Castillo et al., 2015",1,NA,NA,NA,NA,NA,,NA,0,0,0,0,0
Apidae,Bombinae,Bombini,Bombus,Bombus_ephippiatus,bee,1,NA,465,"Cueva del Castillo et al., 2015",NA,NA,NA,NA,NA,NA,,NA,0,0,0,0,0
Apidae,Bombinae,Bombini,Bombus,Bombus_florilegus,bee,1,NA,NA,NA,1,NA,NA,NA,NA,NA,,NA,0,0,0,0,0
Apidae,Bombinae,Bombini,Bombus,Bombus_frigidus,bee,1,NA,NA,NA,NA,1,0,NA,NA,NA,,NA,0,0,0,0,0
Apidae,Bombinae,Bombini,Bombus,Bombus_griseocollis,bee,1,NA,46,"Jaffe et al., 2014",1,1,0,NA,NA,NA,,NA,0,0,0,0,0
Apidae,Bombinae,Bombini,Bombus,Bombus_honshuensis,bee,1,NA,120,"Cueva del Castillo et al., 2015; Jaffe et al., 2014",1,NA,0,NA,NA,NA,,NA,0,0,0,0,0
Apidae,Bombinae,Bombini,Bombus,Bombus_hortorum,bee,1,NA,110,"Rodriguez-Serrano et al., 2012; Jaffe et al., 2014",1,1,0,NA,NA,NA,,NA,0,0,0,0,0
Apidae,Bombinae,Bombini,Bombus,Bombus_humilis,bee,1,NA,NA,NA,1,1,0,NA,NA,NA,,NA,0,0,0,0,0
Apidae,Bombinae,Bombini,Bombus,Bombus_hypnorum,bee,1,NA,29.95,"Hammond&Keller, 2004; Rodriguez-Serrano et al., 2012",1.18,1,0,NA,NA,NA,,NA,0,0,0,0,0
Apidae,Bombinae,Bombini,Bombus - synonymous with Bombus_hypocrita_sapporoensis which is a subspecies,Bombus_hypocrita,bee,1,NA,38,"Cueva del Castillo et al., 2015",3.61,NA,NA,NA,NA,NA,,NA,0,0,0,0,0
Apidae,Bombinae,Bombini,Bombus,Bombus_ignitus,bee,1,NA,62.5,"Cueva del Castillo et al., 2015; Zhang et al., 2018",1,1,NA,NA,NA,NA,,NA,0,0,0,0,0
Apidae,Bombinae,Bombini,Bombus,Bombus_impatiens,bee,1,NA,338.33,"Rodriguez-Serrano et al., 2012; Cueva del Castillo et al., 2015; Jaffe et al., 2012",1.04,1,0,NA,NA,NA,,NA,0,0,0,0,0
Apidae,Bombinae,Bombini,Bombus,Bombus_insularis,bee,1,NA,NA,NA,1,NA,NA,NA,NA,NA,,NA,0,0,0,0,0
Apidae,Bombinae,Bombini,Bombus,Bombus_lantschouensis,bee,1,NA,224,"Zhang et al., 2018",1,1,NA,NA,NA,NA,,NA,0,0,0,0,0
Apidae,Bombinae,Bombini,Bombus,Bombus_lapidarius,bee,1,NA,150,"Rodriguez-Serrano et al., 2012; Jaffe et al., 2014",1,1,0,NA,NA,NA,,NA,0,0,0,0,0
Apidae,Bombinae,Bombini,Bombus,Bombus_lucorum,bee,1,NA,140.4,"Rodriguez-Serrano et al., 2012; Cueva del Castillo et al., 2015; Michner, 1974",1,1,0,NA,NA,NA,,NA,0,0,0,0,0
Apidae,Bombinae,Bombini,Bombus,Bombus_medius,bee,1,NA,800,"Cueva del Castillo et al., 2015",NA,NA,NA,NA,NA,NA,,NA,0,0,0,0,0
Apidae,Bombinae,Bombini,Bombus,Bombus_melaleucus,bee,1,NA,43,"Cueva del Castillo et al., 2015",NA,NA,NA,NA,NA,NA,,NA,0,0,0,0,0
Apidae,Bombinae,Bombini,Bombus,Bombus_morio,bee,1,NA,67.5,"Cueva del Castillo et al., 2015",NA,NA,NA,NA,NA,NA,,NA,0,0,0,0,0
Apidae,Bombinae,Bombini,Bombus,Bombus_muscorum,bee,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,0,0,0,0,0
Apidae,Bombinae,Bombini,Bombus,Bombus_nevadensis,bee,1,NA,139,"Hobbs, 1965",NA,NA,NA,NA,NA,NA,,NA,0,0,0,0,0
Apidae,Bombinae,Bombini,Bombus,Bombus_occidentalis,bee,1,NA,55,"Jaffe et al., 2014",NA,NA,0,NA,NA,NA,,NA,0,0,0,0,0
Apidae,Bombinae,Bombini,Bombus,Bombus_pascuorum,bee,1,NA,110,"Rodriguez-Serrano et al., 2012; Jaffe et al., 2014",1,1,0,NA,NA,NA,,NA,0,0,0,0,0
Apidae,Bombinae,Bombini,Bombus,Bombus_patagiatus,bee,1,NA,205,"Zhang et al., 2018",1,1,NA,NA,NA,NA,,NA,0,0,0,0,0
Apidae,Bombinae,Bombini,Bombus,Bombus_pennsylvanicus,bee,1,NA,150,"Cueva del Castillo et al., 2015",NA,NA,NA,NA,NA,NA,,NA,0,0,0,0,0
Apidae,Bombinae,Bombini,Bombus,Bombus_perplexus,bee,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,0,0,0,0,0
Apidae,Bombinae,Bombini,Pyrobombus,Bombus_pratorum,bee,1,NA,100,"Jaffe et al., 2014",1,1,0,NA,NA,NA,,NA,0,0,0,0,0
Apidae,Bombinae,Bombini,Bombus,Bombus_pseudobaicalensis,bee,1,NA,20,"Cueva del Castillo et al., 2015",NA,NA,NA,NA,NA,NA,,NA,0,0,0,0,0
Apidae,Bombinae,Bombini,Bombus,Bombus_pullatus,bee,1,NA,336.5,"Cueva del Castillo et al., 2015",NA,NA,NA,NA,NA,NA,,NA,0,0,0,0,0
Apidae,Bombinae,Bombini,Bombus,Bombus_ruderatus,bee,1,NA,400,NA,NA,NA,NA,NA,NA,NA,,NA,0,0,0,0,0
Apidae,Bombinae,Bombini,Bombus,Bombus_rufocinctus,bee,1,NA,NA,NA,NA,1,0,NA,NA,NA,,NA,0,0,0,0,0
Apidae,Bombinae,Bombini,Bombus,Bombus_schrencki,bee,1,NA,25.5,"Cueva del Castillo et al., 2015",NA,NA,NA,NA,NA,NA,,NA,0,0,0,0,0
Apidae,Bombinae,Bombini,Bombus,Bombus_sichelii,bee,1,NA,NA,NA,1,1,0,NA,NA,NA,,NA,0,0,0,0,0
Apidae,Bombinae,Bombini,Bombus,Bombus_sylvarum,bee,1,NA,NA,NA,1,1,0,NA,NA,NA,,NA,0,0,0,0,0
Apidae,Bombinae,Bombini,Bombus,Bombus_terrestris,bee,1,NA,233.33,"Alford, 1975; Cueva del Castillo et al., 2015; Jaffe et al., 2014; Zhang et al., 2018",1,1,0,NA,NA,NA,,NA,0,0,0,0,0
Apidae,Bombinae,Bombini,Bombus,Bombus_terricola,bee,1,NA,100,"Michner, 1974",NA,NA,NA,NA,NA,NA,,NA,0,0,0,0,0
Apidae,Bombinae,Bombini,Bombus,Bombus_transversalis,bee,1,NA,118.6,"Cueva del Castillo et al., 2015",NA,NA,NA,NA,NA,NA,,NA,0,0,0,0,0
Apidae,Bombinae,Bombini,Bombus,Bombus_variabilis,bee,1,NA,NA,NA,1,1,0,NA,NA,NA,,NA,0,0,0,0,0
Apidae,Bombinae,Bombini,Bombus,Bombus_vosnesenskii,bee,1,NA,1848,"Cueva del Castillo et al., 2015",NA,NA,NA,NA,NA,NA,,NA,0,0,0,0,0
Apidae,Bombinae,Bombini,Bombus,Bombus_wilmattae,bee,1,NA,185.4,"Huth-Schwarz et al., 2011b",1.08,NA,NA,NA,NA,NA,,NA,0,0,0,0,0
Formicidae,Dolichoderinae,Bothriomyrmecini,Bothriomyrmex,Bothriomyrmex_hispanicus,ant,1,"Wilson, 1978",NA,NA,NA,NA,NA,NA,NA,NA,,NA,0,0,0,0,NA
Formicidae,Dolichoderinae,Bothriomyrmecini,Bothriomyrmex,Bothriomyrmex_paradoxus,ant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,0,0,0,0,0
Formicidae,Ponerinae,Ponerini,Bothroponera - synonymous with/was Pachycondyla_kruegeri + Pachycondyla_krugeri,Bothroponera_kruegeri,ant,1,"Oster & Wilson, 1978; Blanchard & Moreau, 2017; Ito, 2010",45.25,"Villet, 1990; Monnin & Peeters, 2008 (citing Peeters & Crewe, 1986 + Wildman & Crew, 1988 + Villet & Wildman, 1991)",NA,NA,0,1,4,1,gamergates but not all species in genus are,NA,0,0,0,0,0
Formicidae,Ponerinae,Ponerini,Bothroponera - synonymous with Pachycondyla_tesseronoda,Bothroponera_tesseronoda,ant,1,"Blanchard & Moreau, 2017",102,"Ito, 2010",NA,4,1,1,4,1,gamergates but not all species in genus are,NA,0,0,0,0,0
Vespidae,Polistinae,Epiponini,Angiopolybia,Brachygastra_augusti,wasp,1,NA,181,"Raw, 1998",NA,NA,NA,NA,NA,NA,,NA,0,0,0,0,0
Vespidae,Polistinae,Epiponini,Brachygastra,Brachygastra_bilineolata,wasp,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,0,0,0,0,0
Vespidae,Polistinae,Epiponini,Brachygastra,Brachygastra_mellifica,wasp,1,NA,7951,"Hammond&Keller, 2004; Kud√¥ et al 2005; Hastings et al., 1998 (all give same figure)",1,NA,1,NA,NA,NA,,NA,0,0,0,0,0
Vespidae,Polistinae,Epiponini,Brachygastra,Brachygastra_moebiana,wasp,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,0,0,0,0,0
Vespidae,Polistinae,Epiponini,Brachygastra,Brachygastra_scutellaris,wasp,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,0,0,0,0,0
Formicidae,Formicinae,Plagiolepidini,Brachymyrmex,Brachymyrmex_heeri,ant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,0,0,0,0,0
Formicidae,Formicinae,Plagiolepidini,Brachymyrmex,Brachymyrmex_pictus,ant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,0,0,0,0,0
Formicidae,Formicinae,Plagiolepidini,Brachymyrmex,Brachymyrmex_sp.,ant,NA,"Wilson, 1978",200,"King & Porter, 2007",NA,NA,NA,NA,NA,NA,,NA,0,0,0,0,1
Formicidae,Formicinae,Plagiolepidini,Brachymyrmex,Brachymyrmex_sp.1,ant,NA,NA,125,"Burchill & Moreau, 2016 - (citing Kaspari & Vargo, 1995)",NA,NA,NA,NA,NA,NA,,NA,0,0,0,0,1
Formicidae,Formicinae,Plagiolepidini,Brachymyrmex,Brachymyrmex_spnov,ant,NA,"Wilson, 1978",NA,NA,NA,NA,NA,NA,NA,NA,,NA,0,0,0,0,1
Formicidae,Formicinae,Plagiolepidini,Brachymyrmex,Brachymyrmex_spnrobscurior,ant,NA,"Wilson, 1978",NA,NA,NA,NA,NA,NA,NA,NA,,NA,0,0,0,0,1
Formicidae,Ponerinae,Ponerini,Brachyponera - synonymous with Pachycondyla_lutea,Brachyponera_lutea,ant,NA,NA,NA,NA,NA,NA,NA,4,4,NA,,NA,0,0,0,0,0
Formicidae,Formicinae,Camponotini,Camponotus,Camponotus_abscisus,ant,NA,"Wilson, 1978",NA,NA,NA,NA,NA,3,4,NA,,NA,0,0,0,0,0
Formicidae,Formicinae,Camponotini,Camponotus,Camponotus_aktaci,ant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,0,0,0,0,0
Formicidae,Formicinae,Camponotini,Camponotus,Camponotus_albicoxis,ant,NA,"Wilson, 1978",NA,NA,NA,NA,NA,NA,NA,NA,,NA,0,0,0,0,0
Formicidae,Formicinae,Camponotini,Camponotus,Camponotus_anatolicus,ant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,0,0,0,0,0
Formicidae,Formicinae,Camponotini,Camponotus,Camponotus_brevis,ant,NA,"Wilson, 1978",NA,NA,NA,NA,NA,NA,NA,NA,,NA,0,0,0,0,0
Formicidae,Formicinae,Camponotini,Camponotus,Camponotus_christi,ant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,0,0,0,0,0
Formicidae,Formicinae,Camponotini,Camponotus,Camponotus_claviscapus,ant,NA,"Wilson, 1978",NA,NA,NA,NA,NA,NA,NA,NA,,NA,0,0,0,0,0
Formicidae,Formicinae,Camponotini,Camponotus,Camponotus_cruentatus,ant,NA,"Wilson, 1978",NA,NA,NA,NA,NA,NA,NA,NA,,NA,0,0,0,0,0
Formicidae,Formicinae,Camponotini,Camponotus,Camponotus_excisus,ant,NA,"Wilson, 1978",NA,NA,NA,NA,NA,NA,NA,NA,,NA,0,0,0,0,0
Formicidae,Formicinae,Camponotini,Camponotus,Camponotus_hirtus,ant,NA,NA,NA,NA,NA,NA,NA,3,4,0,,NA,0,0,0,0,0
Formicidae,Formicinae,Camponotini,Camponotus,Camponotus_honaziensis,ant,NA,NA,NA,NA,NA,NA,NA,3,4,0,,NA,0,0,0,0,0
Formicidae,Formicinae,Camponotini,Camponotus,Camponotus_linnaei,ant,NA,"Wilson, 1978",NA,NA,NA,NA,NA,3,4,0,,NA,0,0,0,0,0
Formicidae,Formicinae,Camponotini,Camponotus,Camponotus_mucronatus,ant,NA,"Wilson, 1978",NA,NA,NA,NA,NA,3,4,0,,NA,0,0,0,0,0
Formicidae,Formicinae,Camponotini,Camponotus,Camponotus_papua,ant,NA,"Wilson, 1978",300,"Holldobler&Wilson, 1990",NA,NA,NA,3,4,0,,NA,0,0,0,0,1
Formicidae,Formicinae,Camponotini,Camponotus,Camponotus_piceus,ant,NA,"Wilson, 1978",NA,NA,NA,NA,NA,3,4,0,,NA,0,0,0,0,0
Formicidae,Formicinae,Camponotini,Camponotus,Camponotus_rectangularis,ant,NA,"Wilson, 1978",NA,NA,NA,NA,NA,3,4,0,,NA,0,0,0,0,0
Formicidae,Formicinae,Camponotini,Camponotus,Camponotus_salvini,ant,NA,"Wilson, 1978",NA,NA,NA,NA,NA,3,4,0,,NA,0,0,0,0,0
Formicidae,Formicinae,Camponotini,Camponotus,Camponotus_sanctaefidei,ant,NA,"Wilson, 1978",NA,NA,NA,NA,NA,3,4,0,,NA,0,0,0,0,0
Formicidae,Formicinae,Camponotini,Camponotus,Camponotus_sexguttatus,ant,NA,"Wilson, 1978",NA,NA,NA,NA,NA,3,4,0,,NA,0,0,0,0,0
Formicidae,Formicinae,Camponotini,Camponotus,Camponotus_solon,ant,NA,"Wilson, 1978",NA,NA,NA,NA,NA,3,4,0,,NA,0,0,0,0,0
Formicidae,Formicinae,Camponotini,Camponotus,Camponotus_sp_4,ant,NA,NA,NA,NA,NA,NA,NA,3,4,0,,NA,0,0,0,0,1
Formicidae,Formicinae,Camponotini,Camponotus,Camponotus_sp.1,ant,NA,NA,31,"Burchill & Moreau, 2016 - (citing Kaspari & Vargo, 1995)",NA,NA,NA,3,4,0,,NA,0,0,0,0,1
Formicidae,Formicinae,Camponotini,Camponotus,Camponotus_sp.2,ant,NA,NA,80,"Burchill & Moreau, 2016 - (citing Kaspari & Vargo, 1995)",NA,NA,NA,3,4,0,,NA,0,0,0,0,1
Formicidae,Formicinae,Camponotini,Camponotus,Camponotus_sp7,ant,NA,"Wilson, 1978",NA,NA,NA,NA,NA,3,4,0,,NA,0,0,0,0,1
Formicidae,Formicinae,Camponotini,Camponotus,Camponotus_sp8,ant,NA,"Wilson, 1978",NA,NA,NA,NA,NA,3,4,0,,NA,0,0,0,0,1
Formicidae,Formicinae,Camponotini,Camponotus,Camponotus_sp9,ant,NA,"Wilson, 1978",NA,NA,NA,NA,NA,3,4,0,,NA,0,0,0,0,1
Formicidae,Formicinae,Camponotini,Camponotus,Camponotus_striatus,ant,NA,"Wilson, 1978",NA,NA,NA,NA,NA,3,4,0,,NA,0,0,0,0,0
Formicidae,Formicinae,Camponotini,Camponotus,Camponotus_sylvaticus,ant,NA,"Wilson, 1978",NA,NA,NA,NA,NA,3,4,0,,NA,0,0,0,0,0
Formicidae,Myrmicinae,Formicoxenini,Cardiocondyla,"Cardiocondyla_""argyrotricha""",ant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,0,0,0,0,1
Formicidae,Myrmicinae,Formicoxenini,Cardiocondyla,Cardiocondyla_emeryi,ant,1,"Oster & Wilson, 1978; Blanchard & Moreau, 2017",50,"King & Porter, 2007",NA,NA,NA,4,4,1,"no ovaries. Heinze, J., Cremer, S., Eckl, N. & Schrempf, A. 2006. Stealthy invaders: the biology of Cardiocondyla tramp ants. Insect. Soc. 53: 1-7.",NA,1,0,0,0,0
Formicidae,Myrmicinae,Formicoxenini,Cardiocondyla,Cardiocondyla_nuda,ant,1,"Oster & Wilson, 1978; Blanchard & Moreau, 2017",50,"King & Porter, 2007",NA,NA,NA,4,4,0,"most species in genus are explicitly described as lacking ovaries, no species found described as having worker reproduction. Unsure of status of other species in genus but most likely also sterile",NA,1,0,0,0,0
Formicidae,Myrmicinae,Formicoxenini,Cardiocondyla,Cardiocondyla_obscurior,ant,1,"Oster & Wilson, 1978; Blanchard & Moreau, 2017",13,"Schrempf et al., 2011; (Heinze & Delabie, 2005 needs to be checked)",NA,3,1,4,4,1,"no ovaries. Heinze, J., Cremer, S., Eckl, N. & Schrempf, A. 2006. Stealthy invaders: the biology of Cardiocondyla tramp ants. Insect. Soc. 53: 1-7.",NA,1,0,0,0,0
Formicidae,Myrmicinae,Formicoxenini,Cardiocondyla,Cardiocondyla_sp.,ant,1,"Oster & Wilson, 1978; Blanchard & Moreau, 2017",NA,NA,1,2,1,4,4,0,"most species in genus are explicitly described as lacking ovaries, no species found described as having worker reproduction. Unsure of status of other species in genus but most likely also sterile",NA,0,0,0,0,1
Formicidae,Myrmicinae,Formicoxenini,Cardiocondyla,Cardiocondyla_wroughtonii,ant,1,"Oster & Wilson, 1978; Blanchard & Moreau, 2017",50,"King & Porter, 2007",NA,NA,NA,4,4,0,"most species in genus are explicitly described as lacking ovaries, no species found described as having worker reproduction. Unsure of status of other species in genus but most likely also sterile",NA,1,0,0,0,0
Formicidae,Myrmicinae,Crematogastrini - was Solenopsidini,Carebara ,Carebara_sp.,ant,NA,NA,6000,"Burchill & Moreau, 2016 - (citing Kaspari & Vargo, 1995)",NA,NA,NA,4,4,0,a few species in the genus are explicitly described as lacking worker ovaries and no information suggested that the other species were any different.for further reading see Lee et al 2017 Worker reproduction of the invasive yellow crazy ant Anoplolepis gracilipes,NA,0,0,0,0,1
Formicidae,Myrmicinae,Crematogastrini - was Solenopsidini,Carebara - synonymous with Pheidologeton_sp2,Carebara_sp.1,ant,NA,NA,3000,"Holldobler&Wilson, 1990",NA,NA,NA,4,4,0,a few species in the genus are explicitly described as lacking worker ovaries and no information suggested that the other species were any different.for further reading see Lee et al 2017 Worker reproduction of the invasive yellow crazy ant Anoplolepis gracilipes,NA,0,0,0,0,1
Formicidae,Myrmicinae,Crematogastrini - was Solenopsidini,Carebara - was Pheidologeton,Carebara_sp.2,ant,NA,NA,5000,"Burchill & Moreau, 2016 - (citing Wilson, 1959)",NA,NA,NA,4,4,0,a few species in the genus are explicitly described as lacking worker ovaries and no information suggested that the other species were any different.for further reading see Lee et al 2017 Worker reproduction of the invasive yellow crazy ant Anoplolepis gracilipes,NA,0,0,0,0,1
Formicidae,Formicinae,Formicini,Cataglyphis,Cataglyphis_albicans.sp1,ant,NA,NA,NA,NA,NA,1.33,1,NA,NA,NA,,NA,0,0,0,0,1
Formicidae,Formicinae,Formicini,Cataglyphis,Cataglyphis_albicans.sp2,ant,NA,NA,NA,NA,NA,1.78,1,NA,NA,NA,,NA,0,0,0,0,1
Formicidae,Formicinae,Formicini,Cataglyphis,Cataglyphis_altisquamis,ant,NA,NA,650,"Kuhn, 2013",NA,1,0,NA,NA,NA,,NA,0,0,0,0,0
Formicidae,Formicinae,Formicini,Cataglyphis,Cataglyphis_cursor,ant,NA,"Wilson, 1978; Fournier et al., 2008 (citing Caigniant, 1983)",745.85,"Monnin et al., 2018; Pearcy & Aron, 2006; Pearcy et al., 2009; Burchill & Moreau, 2016 - (citing Beckers et al., 1989)",4.01,1,0,2,4,1,"females can be produced by parthenogenesis usually after queen death.  In queenright colonies, worker ovaries are described as reduced and empty.",NA,0,0,1,0,0
Formicidae,Formicinae,Formicini,Cataglyphis,Cataglyphis_hispanica,ant,NA,"Wilson, 1978",600,"Aron et al., 2016 (personal observation)",NA,2.74,1,NA,NA,NA,,NA,0,0,1,1,0
Formicidae,Formicinae,Formicini,Cataglyphis,Cataglyphis_italica,ant,NA,"Centorame et al., 2020",NA,NA,NA,NA,NA,NA,NA,NA,,NA,0,0,0,0,0
Formicidae,Formicinae,Formicini,Cataglyphis,Cataglyphis_mauritanica,ant,NA,"Lenoir et al., 2009",1500,"Eyer, 2014",NA,6.94,1,NA,NA,NA,,NA,0,0,0,0,0
Formicidae,Formicinae,Formicini,Cataglyphis - could not find in Bolton. Possible that it could be Cataglyphis_nigra?,Cataglyphis_niger,ant,1,"Lenoir et al., 2009; Nowbahari et al., 2000",646.07,"Leniaud et al., 2011; Nowbahari et al., 2000",4.28,5.77,1,NA,NA,NA,,NA,1,0,0,0,2
Formicidae,Formicinae,Formicini,Cataglyphis,Cataglyphis_piliscapus,ant,NA,"Wilson, 1978",NA,NA,NA,NA,NA,NA,NA,NA,,NA,0,0,0,0,0
Formicidae,Formicinae,Formicini,Cataglyphis,Cataglyphis_velox,ant,1,"Cronin et al., 2016 (citing Cerd√° & Retana, 1997 + Bocher et al., 2007); Lenoir et al., 2009; Cerd√° & Retana, 2000; Cerd√° & Retana, 1997",783.8,"Eyer, 2014",NA,1.64,1,NA,NA,NA,,NA,0,0,0,0,0
Formicidae,Formicinae,Formicini,Cataglyphis,Cataglyphis_viatica,ant,NA,NA,NA,NA,NA,1,0,NA,NA,NA,,NA,0,0,0,0,0
Formicidae,Ponerinae,Ponerini,Centromyrmex,Centromyrmex_alfaroi,ant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,0,0,0,0,0
Formicidae,Ponerinae,Ponerini,Centromyrmex,Centromyrmex_secutor,ant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,0,0,0,0,0
Formicidae,Myrmicinae,Attini,Cephalotes,Cephalotes_christopherseni,ant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,0,0,0,0,0
Formicidae,Myrmicinae,Attini,Cephalotes,Cephalotes_pusillus,ant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,0,0,0,0,0
Formicidae,Myrmicinae,Attini,Cephalotes,Cephalotes_spp.,ant,NA,NA,NA,NA,NA,1,0,NA,NA,NA,,NA,0,0,0,0,1
Apidae,Apinae,Meliponini,Cephalotrigona,Cephalotrigona_capitata,bee,1,NA,1250,"Hammond&Keller, 2004",NA,NA,NA,NA,NA,NA,,NA,0,0,0,0,0
Formicidae,Dorylinae,NA,Cerapachys,Cerapachys_cf. cribrinodis,ant,NA,NA,235,"Burchill & Moreau, 2016 - (citing Kaspari & Vargo, 1995)",NA,NA,NA,NA,NA,NA,,"Peeters, C. 1991. The occurrence of sexual reproduction among ant workers. Biological Journal of the Linnaean Society 44: 141-152.",0,0,0,0,1
Formicidae,Myrmicinae,Solenopsidini,Chelaner - synonymous with Monomorium_antarcticum,Chelaner_antarcticus,ant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,0,0,0,0,0
Formicidae,Formicinae,Lasiini,Cladomyrma,Cladomyrma_sp,ant,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,0,0,0,0,1
Formicidae,Myrmicinae,Attini,Colobostruma,Colobostruma_spp.,ant,NA,NA,99,"Burchill & Moreau, 2016 - (citing Antwiki, 2015)",NA,NA,NA,NA,NA,NA,,NA,0,0,0,0,1
Formicidae,Myrmicinae,Crematogastrini,Crematogaster,Crematogaster_arcuata,ant,NA,NA,NA,NA,NA,NA,NA,3,4,0,,NA,0,0,0,0,0
Formicidae,Myrmicinae,Crematogastrini,Crematogaster,Crematogaster_artifex,ant,NA,NA,31318.5,"Holldobler&Wilson, 1990",NA,NA,NA,3,4,0,,NA,0,0,0,0,0
Formicidae,Myrmicinae,Crematogastrini,Crematogaster,Crematogaster_BB,ant,NA,NA,NA,NA,NA,NA,NA,3,4,0,,NA,0,0,0,0,1
Formicidae,Myrmicinae,Crematogastrini,Crematogaster,Crematogaster_brasiliensis,ant,NA,NA,NA,NA,NA,NA,NA,3,4,0,,NA,0,0,0,0,0
Formicidae,Myrmicinae,Crematogastrini,Crematogaster,Crematogaster_carinata,ant,NA,NA,NA,NA,NA,NA,NA,3,4,0,,NA,0,0,0,0,0
Formicidae,Myrmicinae,Crematogastrini,Crematogaster,Crematogaster_crinosa,ant,NA,NA,NA,NA,NA,NA,NA,3,4,0,,NA,0,0,0,0,0
Formicidae,Myrmicinae,Crematogastrini,Crematogaster,Crematogaster_erecta,ant,NA,NA,NA,NA,NA,NA,NA,3,4,0,,NA,0,0,0,0,0
Formicidae,Myrmicinae,Crematogastrini,Crematogaster,Crematogaster_jardinero,ant,NA,NA,NA,NA,NA,NA,NA,3,4,0,,NA,0,0,0,0,0
Formicidae,Myrmicinae,Crematogastrini,Crematogaster,Crematogaster_KA,ant,NA,NA,NA,NA,NA,NA,NA,3,4,0,,NA,0,0,0,0,1
Formicidae,Myrmicinae,Crematogastrini,Crematogaster,Crematogaster_laevis,ant,NA,NA,NA,NA,NA,NA,NA,3,4,0,,NA,0,0,0,0,0
Formicidae,Myrmicinae,Crematogastrini,Crematogaster,Crematogaster_limata,ant,NA,NA,NA,NA,NA,NA,NA,3,4,0,,NA,0,0,0,0,0
Formicidae,Myrmicinae,Crematogastrini,Crematogaster,Crematogaster_LO,ant,NA,NA,NA,NA,NA,NA,NA,3,4,0,,NA,0,0,0,0,1
Formicidae,Myrmicinae,Crematogastrini,Crematogaster,Crematogaster_longispina,ant,NA,NA,NA,NA,NA,NA,NA,3,4,0,,NA,0,0,0,0,0
Formicidae,Myrmicinae,Crematogastrini,Crematogaster,Crematogaster_minutus,ant,NA,NA,NA,NA,NA,NA,NA,3,4,0,,NA,0,0,0,0,2
